Inn; FullName ; shortname ; region ; founder ; Kpp ; students_2018 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7820006490;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ"" "; САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ; Санкт-Петербург ; Министерство сельского хозяйства Российской Федерации ; 782 001 001.00   ; 6 682.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7804161723;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ И НАУКИ ""САНКТ-ПЕТЕРБУРГСКИЙ НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ АКАДЕМИЧЕСКИЙ УНИВЕРСИТЕТ РОССИЙСКОЙ АКАДЕМИИ НАУК"" "; САНКТ-ПЕТЕРБУРГСКИЙ НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ АКАДЕМИЧЕСКИЙ УНИВЕРСИТЕТ РОССИЙСКОЙ АКАДЕМИИ НАУК ; Санкт-Петербург ; Министерство образования и науки Российской Федерации ; 780 401 001.00   ; 275.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7813045875;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САНКТ-ПЕТЕРБУРГСКАЯ ГОСУДАРСТВЕННАЯ ХИМИКО-ФАРМАЦЕВТИЧЕСКАЯ АКАДЕМИЯ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; САНКТ-ПЕТЕРБУРГСКАЯ ГОСУДАРСТВЕННАЯ ХИМИКО-ФАРМАЦЕВТИЧЕСКАЯ АКАДЕМИЯ ; Санкт-Петербург ; Министерство здравоохранения Российской Федерации ; 781 301 001.00   ; 2 393.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7801023965;" федеральное государственное бюджетное образоательное учреждение высшего образования ""Санкт-Петербургский государственный академический институт живописи. скульптуры и архитектуры имени И. Е. Репина при Российской академии художеств"" "; Санкт-Петербургский государственный академический институт живописи. скульптуры и архитектуры имени И. Е. Репина при Российской академии художеств ; Санкт-Петербург ; Российская академия художеств ; 780 101 001.00   ; 1 511.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7810232965;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САНКТ-ПЕТЕРБУРГСКАЯ ГОСУДАРСТВЕННАЯ АКАДЕМИЯ ВЕТЕРИНАРНОЙ МЕДИЦИНЫ"" "; САНКТ-ПЕТЕРБУРГСКАЯ ГОСУДАРСТВЕННАЯ АКАДЕМИЯ ВЕТЕРИНАРНОЙ МЕДИЦИНЫ ; Санкт-Петербург ; Министерство сельского хозяйства Российской Федерации ; 781 001 001.00   ; 2 966.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7825072672;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САНКТ-ПЕТЕРБУРГСКАЯ ГОСУДАРСТВЕННАЯ ХУДОЖЕСТВЕННО-ПРОМЫШЛЕННАЯ АКАДЕМИЯ ИМЕНИ А.Л. ШТИГЛИЦА"" "; САНКТ-ПЕТЕРБУРГСКАЯ ГОСУДАРСТВЕННАЯ ХУДОЖЕСТВЕННО-ПРОМЫШЛЕННАЯ АКАДЕМИЯ ИМЕНИ А.Л. ШТИГЛИЦА ; Санкт-Петербург ; Министерство образования и науки Российской Федерации ; 784 101 001.00   ; 1 321.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7830002092;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""АКАДЕМИЯ РУССКОГО БАЛЕТА ИМЕНИ А.Я. ВАГАНОВОЙ"" "; АКАДЕМИЯ РУССКОГО БАЛЕТА ИМЕНИ А.Я. ВАГАНОВОЙ ; Санкт-Петербург ; Министерство культуры Российской Федерации ; 784 001 001.00   ; 299.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7841003524;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВЫСШАЯ ШКОЛА НАРОДНЫХ ИСКУССТВ (АКАДЕМИЯ)"" "; ВЫСШАЯ ШКОЛА НАРОДНЫХ ИСКУССТВ (АКАДЕМИЯ) ; Санкт-Петербург ; Министерство образования и науки Российской Федерации ; 784 101 001.00   ; 381.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7803006161;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ СЦЕНИЧЕСКИХ ИСКУССТВ"" "; РОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ СЦЕНИЧЕСКИХ ИСКУССТВ ; Санкт-Петербург ; Министерство культуры Российской Федерации ; 784 101 001.00   ; 1 337.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7801009047; САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ ПСИХОЛОГИИ И СОЦИАЛЬНОЙ РАБОТЫ ;" САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ ПСИХОЛОГИИ И СОЦИАЛЬНОЙ РАБОТЫ"" "; Санкт-Петербург ; Комитет по социальной политике Санкт-Петербурга ; 780 101 001.00   ; 1 288.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6316000632;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САМАРСКИЙ НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ УНИВЕРСИТЕТ ИМЕНИ АКАДЕМИКА С.П.КОРОЛЕВА"" "; САМАРСКИЙ НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ УНИВЕРСИТЕТ ИМЕНИ АКАДЕМИКА С.П.КОРОЛЕВА ; Самарская область ; Министерство образования и науки Российской Федерации ; 631 601 001.00   ; 14 633.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6315800040;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САМАРСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ"" "; САМАРСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ; Самарская область ; Министерство образования и науки Российской Федерации ; 631 601 001.00   ; 20 737.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6317002858;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САМАРСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; САМАРСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ; Самарская область ; Министерство здравоохранения Российской Федерации ; 631 701 001.00   ; 5 910.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6318100463;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САМАРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ"" "; САМАРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ ; Самарская область ; Федеральное агентство железнодорожного транспорта ; 631 801 001.00   ; 7 322.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6320013673;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТОЛЬЯТТИНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; ТОЛЬЯТТИНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Самарская область ; Министерство образования и науки Российской Федерации ; 632 401 001.00   ; 11 651.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6318100897;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САМАРСКИЙ ГОСУДАРСТВЕННЫЙ ЭКОНОМИЧЕСКИЙ УНИВЕРСИТЕТ"" "; САМАРСКИЙ ГОСУДАРСТВЕННЫЙ ЭКОНОМИЧЕСКИЙ УНИВЕРСИТЕТ ; Самарская область ; Министерство образования и науки Российской Федерации ; 631 801 001.00   ; 9 211.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6317008539;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САМАРСКИЙ ГОСУДАРСТВЕННЫЙ СОЦИАЛЬНО-ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ"" "; САМАРСКИЙ ГОСУДАРСТВЕННЫЙ СОЦИАЛЬНО-ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ ; Самарская область ; Министерство образования и науки Российской Федерации ; 631 701 001.00   ; 6 843.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6317017702;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ПОВОЛЖСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ТЕЛЕКОММУНИКАЦИЙ И ИНФОРМАТИКИ"" "; ПОВОЛЖСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ТЕЛЕКОММУНИКАЦИЙ И ИНФОРМАТИКИ ; Самарская область ; Федеральное агентство связи ; 631 701 001.00   ; 4 731.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6350000865;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САМАРСКАЯ ГОСУДАРСТВЕННАЯ СЕЛЬСКОХОЗЯЙСТВЕННАЯ АКАДЕМИЯ"" "; САМАРСКАЯ ГОСУДАРСТВЕННАЯ СЕЛЬСКОХОЗЯЙСТВЕННАЯ АКАДЕМИЯ ; Самарская область ; Министерство сельского хозяйства Российской Федерации ; 635 001 001.00   ; 4 170.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6323068825;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ПОВОЛЖСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ СЕРВИСА"" "; ПОВОЛЖСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ СЕРВИСА ; Самарская область ; Министерство образования и науки Российской Федерации ; 632 401 001.00   ; 3 275.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6315800548;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САМАРСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ КУЛЬТУРЫ"" "; САМАРСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ КУЛЬТУРЫ ; Самарская область ; Министерство культуры Российской Федерации ; 631 501 001.00   ; 1 613.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6315702004; САМАРСКАЯ ГОСУДАРСТВЕННАЯ ОБЛАСТНАЯ АКАДЕМИЯ (НАЯНОВОЙ) ;" ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ САМАРСКОЙ ОБЛАСТИ ""САМАРСКАЯ ГОСУДАРСТВЕННАЯ ОБЛАСТНАЯ АКАДЕМИЯ (НАЯНОВОЙ)"" "; Самарская область ; Министерство имущественных отношений Самарской области ; 631 501 001.00   ; 341.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6323045948; ТОЛЬЯТТИНСКАЯ КОНСЕРВАТОРИЯ ;" МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ГОРОДСКОГО ОКРУГА ТОЛЬЯТТИ ""ТОЛЬЯТТИНСКАЯ КОНСЕРВАТОРИЯ"" "; Самарская область ; муниципальное образование- городской округ Тольятти ; 632 401 001.00   ; 50.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6228013199;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РЯЗАНСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ИМЕНИ АКАДЕМИКА И.П. ПАВЛОВА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; РЯЗАНСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ИМЕНИ АКАДЕМИКА И.П. ПАВЛОВА ; Рязанская область ; Министерство здравоохранения Российской Федерации ; 623 401 001.00   ; 6 081.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6230000655;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РЯЗАНСКИЙ ГОСУДАРСТВЕННЫЙ РАДИОТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ"" "; РЯЗАНСКИЙ ГОСУДАРСТВЕННЫЙ РАДИОТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ; Рязанская область ; Министерство образования и науки Российской Федерации ; 623 001 001.00   ; 6 429.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6231016055;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РЯЗАНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ С.А. ЕСЕНИНА"" "; РЯЗАНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ С.А. ЕСЕНИНА ; Рязанская область ; Министерство образования и науки Российской Федерации ; 623 401 001.00   ; 9 294.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6229000643;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РЯЗАНСКИЙ ГОСУДАРСТВЕННЫЙ АГРОТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ П.А. КОСТЫЧЕВА"" "; РЯЗАНСКИЙ ГОСУДАРСТВЕННЫЙ АГРОТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ П.А. КОСТЫЧЕВА ; Рязанская область ; Министерство сельского хозяйства Российской Федерации ; 622 901 001.00   ; 4 923.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6163027810;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ЮЖНЫЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ"" "; ЮЖНЫЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ ; Ростовская область ; Министерство образования и науки Российской Федерации ; 616 301 001.00   ; 25 681.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6165033136;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ДОНСКОЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ"" "; ДОНСКОЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ; Ростовская область ; Министерство образования и науки Российской Федерации ; 616 501 001.00   ; 41 824.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6163032850;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РОСТОВСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; РОСТОВСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ; Ростовская область ; Министерство здравоохранения Российской Федерации ; 616 301 001.00   ; 5 793.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6165009334;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РОСТОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ"" "; РОСТОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ ; Ростовская область ; Федеральное агентство железнодорожного транспорта ; 616 501 001.00   ; 9 228.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6150010834;" федеральное государственное бюджетное образовательное учреждение высшего образования ""Южно-Российский государственный политехнический университет (НПИ) имени М.И. Платова"" "; Южно-Российский государственный политехнический университет (НПИ) имени М.И. Платова ; Ростовская область ; Министерство образования и науки Российской Федерации ; 615 001 001.00   ; 12 894.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
